C,C/K,D,S,S/K,k,r,sigma,t
22.82,0.01988,0.021,1168.07,1.01742,1148.07,0.0238,0.03239,0.3343
77.97,0.10453,0.031,825.93,1.10725,745.93,0.0121,0.06425,0.1227
53.24,0.06386,0.035,833.76,1.0,833.76,0.0148,0.32492,0.2674
23.03,0.01938,0.026,1188.34,1.0,1188.34,0.0201,0.11357,0.1957
18.22,0.01579,0.033,1133.85,0.98267,1153.85,0.0285,0.10153,0.3657
2.96,0.00348,0.021,831.42,0.97651,851.42,0.014,0.09817,0.0935
59.98,0.05838,0.022,1087.41,1.0584,1027.41,0.0155,0.08994,0.1945
100.29,0.1103,0.023,1009.25,1.10998,909.25,0.0238,0.08397,0.5578
17.21,0.01424,0.022,1168.39,0.9669,1208.39,0.0172,0.05947,1.7934
23.53,0.02419,0.024,972.8,1.0,972.8,0.0151,0.07724,0.8348
93.06,0.09129,0.021,1059.37,1.03924,1019.3699999999999,0.021,0.19872,0.7841
38.89,0.03438,0.023,1171.31,1.03536,1131.31,0.0125,0.05817,0.1637
84.61,0.07503,0.034,1187.64,1.05321,1127.64,0.0101,0.12854,2.5769
3.96,0.00322,0.026,1188.46,0.96744,1228.46,0.0155,0.10024,0.13
0.03,3e-05,0.027,967.28,0.94159,1027.28,0.0102,0.05575,0.1773
99.26,0.13388,0.027,841.4,1.13488,741.4,0.0138,0.06649,0.0591
1.67,0.00181,0.023,902.18,0.97831,922.18,0.0292,0.08849,0.0602
28.23,0.02547,0.029,1108.24,1.0,1108.24,0.0233,0.08686,0.6384
79.46,0.08093,0.028,1061.78,1.08148,981.78,0.0252,0.09173,0.1282
20.75,0.02146,0.031,986.94,1.02068,966.94,0.0262,0.07215,0.059
0.05,4e-05,0.034,1175.08,0.95142,1235.08,0.0163,0.05642,0.1352
0.0,0.0,0.024,879.35,0.91661,959.35,0.0241,0.00726,0.0556
37.75,0.03879,0.032,1013.2,1.0411,973.2,0.0205,0.00689,0.181
61.72,0.06916,0.026,932.39,1.04482,892.39,0.0213,0.09133,2.0509
14.04,0.01118,0.033,1176.28,0.93632,1256.28,0.0236,0.09604,0.9998
39.68,0.04998,0.035,833.94,1.05038,793.94,0.0185,0.08441,0.4555
160.73,0.16431,0.024,1038.22,1.06134,978.22,0.0135,0.43933,0.5793
1.48,0.00141,0.034,1006.96,0.96179,1046.96,0.0273,0.09052,0.1166
0.0,0.0,0.031,853.28,0.91428,933.28,0.0208,0.03288,0.1194
12.5,0.0146,0.025,856.42,1.0,856.42,0.0185,0.09773,0.1506
17.02,0.01795,0.032,928.03,0.9789,948.03,0.0271,0.1466,0.2305
2.66,0.00221,0.034,1184.73,0.9834,1204.73,0.0108,0.05207,0.1976
87.27,0.09717,0.033,998.16,1.11134,898.16,0.0111,0.1087,2.2987
4.02,0.00369,0.022,1070.52,0.98166,1090.52,0.0281,0.03229,0.5432
0.0,0.0,0.031,897.78,0.91818,977.78,0.0258,0.066,0.0998
0.02,2e-05,0.022,1014.69,0.92692,1094.69,0.0138,0.04536,0.3952
86.87,0.08376,0.028,1117.16,1.07713,1037.16,0.0154,0.13411,0.5233
57.85,0.06696,0.02,923.99,1.06945,863.99,0.0132,0.05797,0.3576
100.1,0.13263,0.025,854.75,1.13249,754.75,0.0296,0.15668,0.0806
100.08,0.13869,0.022,821.59,1.13858,721.59,0.0264,0.0922,0.0861
95.83,0.0938,0.031,1121.67,1.09788,1021.6700000000001,0.0171,0.0311,0.2423
13.83,0.01438,0.026,961.62,1.0,961.62,0.0269,0.12908,0.078
2.27,0.00205,0.025,1087.99,0.98195,1107.99,0.0112,0.07362,0.0826
17.94,0.01987,0.027,903.02,1.0,903.02,0.0292,0.13713,0.131
14.37,0.01658,0.025,846.68,0.97692,866.68,0.0283,0.15663,0.1826
38.04,0.03761,0.025,1031.44,1.01977,1011.44,0.0293,0.14684,0.1964
1.51,0.00127,0.022,1105.76,0.93253,1185.76,0.023,0.04762,0.9302
98.7,0.09946,0.02,1092.36,1.10077,992.3599999999999,0.0173,0.02914,0.2786
25.08,0.02196,0.026,1162.28,1.01751,1142.28,0.0237,0.04951,0.3652
0.0,0.0,0.028,964.53,0.92341,1044.53,0.0212,0.07024,0.0571
0.0,0.0,0.022,971.34,0.94182,1031.3400000000001,0.0216,0.02404,0.3827
0.56,0.00062,0.03,842.99,0.93355,902.99,0.0163,0.16212,0.0602
101.9,0.10307,0.033,1088.61,1.10115,988.6099999999999,0.0233,0.18899,0.1613
56.27,0.04806,0.023,1190.9,1.01708,1170.9,0.0144,0.1611,0.4062
79.99,0.09403,0.021,930.69,1.09404,850.69,0.0229,0.04885,0.078
0.0,0.0,0.028,866.53,0.91548,946.53,0.0136,0.05268,0.1009
81.68,0.08211,0.029,1074.72,1.08042,994.72,0.0209,0.17287,0.1189
0.0,0.0,0.028,805.49,0.90965,885.49,0.0253,0.12408,0.0539
20.75,0.02399,0.022,884.86,1.02313,864.86,0.0267,0.02853,0.1792
0.01,1e-05,0.022,1000.17,0.96154,1040.17,0.0249,0.05235,0.068
151.32,0.16204,0.031,1013.82,1.08567,933.82,0.0124,0.31458,0.9905
42.61,0.04122,0.032,1073.68,1.0387,1033.68,0.0183,0.08901,0.2902
31.58,0.03751,0.023,861.84,1.02376,841.84,0.0133,0.1013,0.4347
48.68,0.04782,0.021,997.99,0.98035,1017.99,0.0171,0.20993,0.4973
0.01,1e-05,0.029,1151.52,0.93504,1231.52,0.0261,0.04441,0.2523
0.0,0.0,0.022,1020.27,0.92729,1100.27,0.0269,0.03857,0.1737
19.85,0.02087,0.028,971.17,1.02103,951.17,0.0238,0.03555,0.1987
42.49,0.04172,0.025,1058.48,1.03927,1018.48,0.0145,0.15545,0.0582
0.1,0.00011,0.034,881.37,0.93626,941.37,0.0239,0.03085,1.1859
69.03,0.06201,0.027,1173.23,1.0539,1113.23,0.0293,0.25269,0.0675
0.03,3e-05,0.034,810.72,0.93109,870.72,0.0146,0.10135,0.0732
45.64,0.03893,0.02,1192.5,1.01706,1172.5,0.0278,0.13648,0.2707
0.2,0.00021,0.022,910.43,0.9785,930.43,0.0172,0.04714,0.0729
98.22,0.133,0.033,838.52,1.13541,738.52,0.024,0.11066,0.1846
39.6,0.04331,0.023,954.36,1.04375,914.36,0.02,0.04067,0.1093
4.43,0.00348,0.032,1193.82,0.9372,1273.82,0.0157,0.23619,0.0592
71.02,0.06891,0.026,1070.68,1.03881,1030.68,0.0134,0.19551,0.4115
47.86,0.06194,0.026,812.65,1.05177,772.65,0.0295,0.2156,0.1071
0.0,0.0,0.024,866.07,0.93521,926.07,0.0134,0.04066,0.1188
94.5,0.09661,0.026,1078.17,1.10223,978.1700000000001,0.0138,0.03745,0.3812
65.01,0.07356,0.033,963.78,1.09052,883.78,0.0206,0.06574,2.4382
18.96,0.01936,0.02,999.53,1.02042,979.53,0.0105,0.03444,0.1841
28.62,0.03657,0.023,802.54,1.02556,782.54,0.0193,0.1723,0.0979
26.26,0.02964,0.024,825.85,0.93227,885.85,0.0247,0.21057,0.504
11.84,0.01025,0.029,1095.35,0.94807,1155.35,0.0297,0.05603,1.8348
26.83,0.03066,0.025,835.2,0.9543,875.2,0.0192,0.13013,1.1121
84.08,0.09298,0.035,964.25,1.06635,904.25,0.0242,0.20242,0.5033
0.0,0.0,0.026,1075.08,0.94714,1135.08,0.0265,0.02866,0.1422
19.86,0.01669,0.032,1169.9,0.98319,1189.9,0.027,0.12051,0.2719
41.53,0.03565,0.034,1184.99,1.01717,1164.99,0.015,0.23827,0.0805
55.21,0.05841,0.033,1005.18,1.06348,945.18,0.0293,0.01179,0.8959
99.65,0.11515,0.03,965.42,1.11555,865.42,0.029,0.0609,0.0904
40.3,0.04179,0.026,1004.35,1.04148,964.35,0.0286,0.02547,0.2025
23.89,0.02499,0.032,956.08,1.0,956.08,0.0191,0.181,0.1286
90.39,0.07797,0.03,1199.26,1.0345,1159.26,0.0165,0.19289,0.7177
2.81,0.00277,0.027,992.92,0.98026,1012.92,0.0172,0.10405,0.0561
37.81,0.04393,0.028,900.62,1.04648,860.62,0.0241,0.02506,0.5037
60.75,0.07247,0.027,898.26,1.07158,838.26,0.0268,0.15144,0.0823
0.0,0.0,0.034,806.34,0.93074,866.34,0.0288,0.0654,0.0668
70.15,0.08974,0.028,861.66,1.10235,781.66,0.015,0.02047,0.8076
93.28,0.09729,0.035,1058.78,1.1043,958.78,0.0108,0.05443,0.2533
13.71,0.01543,0.034,868.46,0.97749,888.46,0.0272,0.13401,0.2388
99.47,0.10519,0.029,1045.65,1.10575,945.6500000000001,0.0244,0.06181,0.0738
4.71,0.00423,0.034,1093.53,0.98204,1113.53,0.0147,0.07131,0.183
30.86,0.03468,0.034,889.88,1.0,889.88,0.0141,0.17917,0.277
21.82,0.02299,0.032,948.96,1.0,948.96,0.028,0.21572,0.0726
14.58,0.01617,0.031,861.78,0.95564,901.78,0.0105,0.19103,0.2266
0.0,0.0,0.034,1079.49,0.94734,1139.49,0.015,0.0369,0.1045
0.11,0.0001,0.034,1079.68,0.96428,1119.68,0.0229,0.0519,0.1137
9.95,0.01078,0.025,922.88,1.0,922.88,0.0103,0.08957,0.1045
99.59,0.12736,0.023,881.96,1.12788,781.96,0.0194,0.03986,0.0801
2.66,0.00251,0.034,998.15,0.9433,1058.15,0.0284,0.08262,0.3552
19.23,0.02102,0.033,934.87,1.02186,914.87,0.0167,0.05122,0.0883
18.19,0.01544,0.021,1178.26,1.0,1178.26,0.0273,0.0656,0.3096
39.63,0.04558,0.032,909.39,1.04601,869.39,0.0246,0.08074,0.1045
91.0,0.09749,0.031,1033.42,1.10713,933.4200000000001,0.0196,0.06614,0.7577
2.29,0.00206,0.029,1091.41,0.982,1111.41,0.0252,0.04759,0.1933
68.11,0.08273,0.024,923.32,1.12146,823.32,0.014,0.03579,3.4998
7.46,0.00819,0.035,911.39,1.0,911.39,0.0233,0.06114,0.136
58.84,0.06547,0.032,958.7,1.06676,898.7,0.0194,0.08199,0.0909
0.0,0.0,0.03,870.59,0.93552,930.59,0.0267,0.03805,0.1607
28.65,0.03231,0.026,906.73,1.02255,886.73,0.0132,0.08071,0.5511
65.21,0.06691,0.024,1034.63,1.06156,974.6300000000001,0.0249,0.17522,0.1213
90.26,0.08311,0.022,1186.06,1.09208,1086.06,0.0179,0.04029,1.7701
20.13,0.02536,0.024,813.69,1.0252,793.69,0.0266,0.01509,0.0846
28.07,0.02626,0.024,1028.99,0.96258,1068.99,0.0215,0.20587,0.2825
99.57,0.09938,0.031,1101.88,1.09981,1001.8800000000001,0.0261,0.02968,0.0543
57.05,0.05397,0.024,1037.03,0.98108,1057.03,0.0208,0.25166,0.4163
10.76,0.01162,0.027,926.15,1.0,926.15,0.0141,0.05892,0.3454
2.61,0.00308,0.022,806.19,0.95273,846.19,0.0169,0.13559,0.1103
22.21,0.02397,0.023,926.62,1.0,926.62,0.0236,0.11121,0.2939
6.06,0.00632,0.025,938.69,0.97914,958.69,0.0227,0.06691,0.3101
2.46,0.00236,0.024,963.96,0.92337,1043.96,0.0253,0.17846,0.1103
4.23,0.0048,0.033,861.18,0.9773,881.18,0.0154,0.07634,0.229
56.14,0.05325,0.024,1074.24,1.01897,1054.24,0.0278,0.29616,0.1301
12.89,0.01537,0.024,818.88,0.97616,838.88,0.0111,0.06491,1.794
60.35,0.07901,0.032,823.85,1.07855,763.85,0.0158,0.14006,0.2128
29.98,0.03373,0.03,908.93,1.0225,888.93,0.0246,0.17939,0.084
79.72,0.09072,0.023,958.77,1.09104,878.77,0.0192,0.04983,0.0534
18.96,0.01664,0.03,1119.1,0.98244,1139.1,0.0243,0.10559,0.3713
97.14,0.09591,0.032,1052.81,1.03949,1012.81,0.019,0.35222,0.2938
63.88,0.06221,0.03,1086.83,1.05843,1026.83,0.0164,0.10668,0.4774
5.82,0.00662,0.035,878.8,1.0,878.8,0.0177,0.03943,0.3669
34.77,0.03755,0.034,965.94,1.0432,925.94,0.0157,0.02451,0.2882
21.67,0.01894,0.022,1164.06,1.01748,1144.06,0.0251,0.05395,0.0932
9.65,0.01133,0.022,811.88,0.95305,851.88,0.0285,0.07387,0.9078
9.55,0.01144,0.027,835.13,1.0,835.13,0.0141,0.05345,0.4459
3.95,0.00435,0.032,907.42,1.0,907.42,0.024,0.04624,0.0624
4.32,0.00403,0.023,990.7,0.92528,1070.7,0.0162,0.07055,1.0504
8.89,0.00736,0.024,1148.07,0.95033,1208.07,0.0205,0.16232,0.1545
101.44,0.141,0.021,819.45,1.139,719.45,0.0291,0.03821,0.3906
100.19,0.12689,0.023,889.59,1.12665,789.59,0.0277,0.09526,0.1323
86.33,0.07638,0.02,1150.31,1.01769,1130.31,0.0138,0.17995,0.9839
78.79,0.07738,0.024,1098.25,1.07857,1018.25,0.0146,0.10186,0.1367
0.01,1e-05,0.03,913.12,0.91945,993.12,0.0124,0.07325,0.1576
34.97,0.03794,0.032,941.73,1.0217,921.73,0.0193,0.1259,0.3169
57.55,0.06052,0.034,1010.98,1.06309,950.98,0.0235,0.07231,0.3506
99.1,0.09942,0.023,1096.81,1.10032,996.81,0.0208,0.03977,0.2009
39.8,0.0496,0.027,842.35,1.04985,802.35,0.0239,0.03491,0.0555
79.48,0.10356,0.029,847.45,1.10424,767.45,0.0131,0.19812,0.0695
60.56,0.06306,0.033,1020.31,1.06248,960.31,0.0243,0.13629,0.0992
80.22,0.10321,0.022,857.27,1.10292,777.27,0.0274,0.09279,0.0919
60.31,0.06348,0.025,1010.12,1.06315,950.12,0.0236,0.13059,0.0691
0.09,0.0001,0.028,915.29,0.97862,935.29,0.0221,0.02508,0.2107
98.23,0.11438,0.026,958.83,1.11644,858.83,0.0204,0.02713,0.2405
79.05,0.07526,0.027,1130.32,1.07617,1050.32,0.0152,0.05628,0.0651
76.65,0.06796,0.025,1127.91,1.0,1127.91,0.0195,0.16732,1.201
59.6,0.07864,0.027,817.84,1.07917,757.84,0.0139,0.15666,0.0618
15.51,0.01365,0.031,1116.15,0.9824,1136.15,0.0235,0.17905,0.0932
16.91,0.01493,0.023,1132.99,1.0,1132.99,0.0185,0.05195,0.6345
0.0,0.0,0.03,1186.8,0.93685,1266.8,0.0156,0.04019,0.0858
42.27,0.05234,0.021,847.56,1.04953,807.56,0.0285,0.03206,0.4316
1.07,0.00117,0.021,838.22,0.91287,918.22,0.0192,0.08692,0.4217
61.19,0.08016,0.032,823.38,1.0786,763.38,0.0159,0.13796,0.2887
40.48,0.03538,0.022,1184.03,1.03496,1144.03,0.0157,0.09381,0.0661
64.42,0.0609,0.024,1117.77,1.05672,1057.77,0.0271,0.14902,0.1233
59.57,0.07208,0.027,886.47,1.0726,826.47,0.0148,0.09648,0.4915
8.78,0.00957,0.035,917.2,1.0,917.2,0.0285,0.05898,0.1891
0.27,0.00028,0.028,898.68,0.91826,978.68,0.0257,0.04534,0.8635
31.48,0.02652,0.032,1187.16,1.0,1187.16,0.0113,0.17385,0.1666
25.4,0.02294,0.029,1127.22,1.01806,1107.22,0.0134,0.08892,0.1469
55.43,0.06371,0.034,930.0,1.06897,870.0,0.0168,0.07755,0.444
105.78,0.12614,0.024,818.58,0.97615,838.58,0.0156,0.62657,0.3239
37.98,0.03491,0.033,1168.09,1.07352,1088.09,0.0114,0.06811,6.8051
43.69,0.04801,0.026,909.95,1.0,909.95,0.0121,0.20942,0.3717
34.55,0.03831,0.033,941.74,1.04436,901.74,0.0116,0.02362,0.2661
1.14,0.00101,0.03,1070.85,0.94694,1130.85,0.0246,0.06184,0.362
20.33,0.0219,0.026,948.41,1.02154,928.41,0.0264,0.02138,0.4525
14.77,0.01434,0.031,1029.71,1.0,1029.71,0.0254,0.04584,0.8657
32.13,0.03886,0.031,846.74,1.02419,826.74,0.0272,0.1155,0.3142
28.51,0.02837,0.033,1024.96,1.0199,1004.96,0.0253,0.06449,0.6209
100.17,0.1025,0.025,1077.26,1.10233,977.26,0.025,0.10155,0.3012
47.11,0.05011,0.031,980.09,1.04255,940.09,0.0145,0.09859,0.6743
33.87,0.03242,0.021,1064.64,1.01915,1044.64,0.0265,0.12067,0.1858
0.0,0.0,0.022,809.3,0.91004,889.3,0.0135,0.03885,0.0976
99.73,0.10155,0.021,1082.11,1.10182,982.1099999999999,0.0176,0.12309,0.1848
0.01,1e-05,0.025,1005.15,0.96173,1045.15,0.0283,0.02782,0.23
0.0,0.0,0.03,966.91,0.96027,1006.91,0.0162,0.01343,0.365
1.92,0.00207,0.032,846.41,0.91365,926.41,0.0211,0.12305,0.2778
0.01,1e-05,0.034,868.18,0.93536,928.18,0.0257,0.05879,0.1663
52.78,0.04962,0.023,1103.61,1.03761,1063.61,0.011,0.17964,0.1509
74.3,0.08656,0.032,898.32,1.0466,858.32,0.0148,0.16913,1.2051
0.36,0.00033,0.023,1063.14,0.96374,1103.14,0.0215,0.03506,0.3683
68.59,0.08605,0.034,877.14,1.10036,797.14,0.011,0.06894,0.6096
33.53,0.02721,0.029,1172.07,0.9513,1232.07,0.0291,0.12753,0.9545
41.85,0.03789,0.024,1144.41,1.03622,1104.41,0.019,0.07992,0.1791
26.65,0.03396,0.035,804.65,1.02549,784.65,0.0203,0.11768,0.1938
13.41,0.01106,0.026,1132.3,0.93401,1212.3,0.0128,0.14499,0.4187
38.21,0.03447,0.03,1148.51,1.03608,1108.51,0.0182,0.05126,0.1611
86.49,0.10461,0.03,906.79,1.09676,826.79,0.0115,0.28058,0.1279
54.3,0.07002,0.035,835.5,1.07737,775.5,0.0135,0.06511,0.3285
0.03,3e-05,0.02,803.89,0.93055,863.89,0.0164,0.07742,0.1241
3.97,0.00377,0.032,1051.99,1.0,1051.99,0.0156,0.0285,0.2348
23.57,0.02959,0.022,816.53,1.02511,796.53,0.0281,0.10746,0.0895
0.48,0.00039,0.024,1174.55,0.9514,1234.55,0.0122,0.08437,0.113
58.57,0.07222,0.031,870.97,1.07399,810.97,0.0154,0.10231,0.3704
90.51,0.10606,0.029,893.4,1.04687,853.4,0.023,0.13849,3.2215
58.64,0.07752,0.03,816.45,1.07932,756.45,0.0125,0.09632,0.0934
5.83,0.00481,0.028,1191.98,0.9835,1211.98,0.0289,0.01731,2.5031
0.0,0.0,0.034,1183.05,0.95173,1243.05,0.0293,0.0664,0.056
62.76,0.06657,0.026,1002.82,1.06364,942.82,0.0208,0.08209,0.6908
101.38,0.09397,0.028,1178.85,1.09269,1078.85,0.0299,0.07888,0.556
11.02,0.01176,0.023,917.4,0.97866,937.4,0.0139,0.06059,1.0312
36.74,0.03358,0.031,1074.11,0.98172,1094.11,0.0126,0.23392,0.2272
19.53,0.01647,0.026,1105.64,0.93253,1185.64,0.0103,0.11819,1.0848
12.21,0.01239,0.033,985.76,1.0,985.76,0.0136,0.06582,0.3585
10.71,0.01261,0.034,849.54,1.0,849.54,0.0201,0.10334,0.1051
18.8,0.0171,0.026,1019.34,0.92723,1099.3400000000001,0.0279,0.18788,0.377
99.78,0.13105,0.027,861.36,1.13134,761.36,0.0277,0.06696,0.0999
105.22,0.12672,0.027,930.33,1.12043,830.33,0.0242,0.20196,0.2696
80.1,0.09399,0.029,912.23,1.0704,852.23,0.0125,0.21142,0.4444
129.93,0.11823,0.027,1139.0,1.0364,1099.0,0.0137,0.46181,0.2969
38.72,0.03913,0.03,929.56,0.93937,989.56,0.0182,0.3334,0.266
41.5,0.03713,0.022,1057.56,0.94631,1117.56,0.0299,0.38472,0.1612
39.25,0.04452,0.024,921.6,1.04537,881.6,0.0106,0.05229,0.0588
95.14,0.10039,0.023,1027.7,1.08441,947.7,0.0215,0.09186,2.1185
77.23,0.09087,0.029,929.92,1.09413,849.92,0.0223,0.07443,0.4284
0.45,0.00037,0.034,1161.74,0.95089,1221.74,0.0194,0.07213,0.1593
24.34,0.0306,0.027,815.35,1.02515,795.35,0.0266,0.07521,0.2466
17.97,0.01749,0.026,1047.57,1.01946,1027.57,0.011,0.03352,0.19
80.98,0.08558,0.02,986.26,1.04227,946.26,0.0104,0.12183,2.6556
52.9,0.06918,0.035,824.69,1.07846,764.69,0.0278,0.05962,3.3314
19.06,0.0165,0.024,1075.09,0.93074,1155.09,0.0166,0.13959,0.6791
100.07,0.09389,0.023,1145.86,1.07506,1065.86,0.0166,0.20872,0.3337
4.54,0.00442,0.02,1006.18,0.98051,1026.1799999999998,0.018,0.13078,0.0514
62.09,0.07877,0.028,868.2,1.1015,788.2,0.019,0.05211,3.1215
37.21,0.03783,0.034,1023.53,1.04067,983.53,0.0193,0.05654,0.3042
40.04,0.03515,0.026,1179.05,1.03512,1139.05,0.0138,0.08545,0.0927
39.28,0.05002,0.023,825.29,1.05094,785.29,0.0209,0.02559,0.2835
0.0,0.0,0.022,944.33,0.94026,1004.33,0.0278,0.05105,0.1347
7.18,0.00892,0.027,804.5,1.0,804.5,0.012,0.06524,0.1483
16.07,0.01404,0.02,1144.18,1.0,1144.18,0.0163,0.1442,0.0607
0.04,3e-05,0.024,1174.05,0.96705,1214.05,0.0212,0.04183,0.107
0.0,0.0,0.027,992.83,0.94301,1052.83,0.029,0.05687,0.06
100.19,0.12852,0.021,879.59,1.12827,779.59,0.027,0.11547,0.0752
77.19,0.09421,0.032,859.31,1.04882,819.31,0.0236,0.15243,1.6659
2.8,0.003,0.021,914.11,0.97859,934.11,0.0191,0.04605,0.3387
77.78,0.08005,0.035,1051.67,1.08233,971.6700000000001,0.0254,0.06419,0.1856
8.78,0.00968,0.023,847.22,0.93386,907.22,0.0143,0.09714,0.8714
56.46,0.05065,0.026,1194.6,1.07177,1114.6,0.0148,0.0309,1.8928
3.4,0.00368,0.026,923.96,1.0,923.96,0.0176,0.01891,0.645
0.0,0.0,0.024,942.82,0.92178,1022.82,0.0227,0.05444,0.1318
103.15,0.09163,0.025,1185.72,1.0533,1125.72,0.0212,0.21852,0.5094
72.01,0.06312,0.033,1160.84,1.01753,1140.84,0.0271,0.28723,0.2275
58.52,0.05609,0.031,1103.28,1.05751,1043.28,0.0239,0.02179,0.1603
40.3,0.04547,0.025,926.39,1.04513,886.39,0.0271,0.05273,0.1714
0.17,0.00017,0.034,959.38,0.94114,1019.38,0.0248,0.07885,0.1364
11.41,0.01081,0.026,1055.97,1.0,1055.97,0.02,0.06833,0.1736
6.89,0.00818,0.034,842.52,1.0,842.52,0.0132,0.09004,0.06
59.87,0.06246,0.031,1038.58,1.08346,958.5799999999999,0.0156,0.04041,1.3298
10.62,0.00954,0.031,1053.68,0.94612,1113.68,0.0129,0.14194,0.3069
76.82,0.10221,0.025,831.56,1.10645,751.56,0.0187,0.01458,0.4767
33.18,0.04127,0.031,803.88,1.0,803.88,0.0239,0.15246,0.5159
53.87,0.05558,0.028,989.19,1.02064,969.19,0.0288,0.15568,0.5171
3.65,0.00302,0.033,1149.06,0.95037,1209.06,0.0283,0.10659,0.1907
290.51,0.2601,0.031,1076.91,0.96419,1116.91,0.0234,0.9298,0.6384
2.85,0.00341,0.033,816.57,0.97609,836.57,0.0127,0.08855,0.1262
79.71,0.10219,0.03,860.04,1.10256,780.04,0.0284,0.12422,0.0933
22.32,0.02661,0.03,858.84,1.02384,838.84,0.0127,0.06354,0.5414
0.0,0.0,0.021,860.95,0.9556,900.95,0.0193,0.02832,0.1253
104.48,0.14807,0.031,805.62,1.14172,705.62,0.0131,0.24492,0.2983
59.39,0.07627,0.025,838.63,1.07706,778.63,0.0142,0.11732,0.0691
37.43,0.04226,0.033,865.81,0.97742,885.81,0.0232,0.13113,1.3503
7.67,0.00659,0.03,1083.19,0.93122,1163.19,0.0258,0.21699,0.1205
81.8,0.07546,0.024,1163.97,1.0738,1083.97,0.0128,0.10644,0.492
0.0,0.0,0.034,944.05,0.94024,1004.05,0.0256,0.02176,0.195
16.09,0.0178,0.035,923.83,1.02213,903.83,0.0106,0.04145,0.3715
34.05,0.03006,0.028,1132.92,1.0,1132.92,0.0198,0.13193,0.3651
23.81,0.02446,0.024,993.54,1.02054,973.54,0.0114,0.1125,0.0733
102.32,0.12508,0.028,898.04,1.09779,818.04,0.0239,0.22866,0.5168
18.81,0.02303,0.03,836.71,1.02449,816.71,0.0241,0.02872,0.3142
100.2,0.1031,0.023,1071.88,1.10289,971.8800000000001,0.0288,0.09641,0.0613
0.87,0.00086,0.024,997.16,0.98034,1017.16,0.0291,0.01752,0.6627
46.57,0.05206,0.027,894.56,1.0,894.56,0.0143,0.20452,0.4626
51.51,0.05424,0.024,989.62,1.04212,949.62,0.0208,0.11866,0.3843
0.0,0.0,0.029,984.49,0.92485,1064.49,0.0115,0.02602,0.1467
0.58,0.00055,0.033,994.26,0.94309,1054.26,0.0279,0.06505,0.2806
108.43,0.13859,0.021,882.38,1.12782,782.38,0.0118,0.21611,0.3939
100.0,0.13113,0.027,862.58,1.13113,762.58,0.0278,0.20532,0.0657
55.39,0.04939,0.03,1181.41,1.0535,1121.41,0.0206,0.03812,0.3949
38.99,0.0399,0.033,1017.13,1.04094,977.13,0.0184,0.04326,0.0649
18.7,0.01958,0.032,954.91,1.0,954.91,0.0231,0.12758,0.1603
17.12,0.01577,0.034,1085.46,1.0,1085.46,0.0175,0.13734,0.0913
21.89,0.02537,0.026,882.68,1.02318,862.68,0.0281,0.06216,0.1411
31.91,0.02815,0.031,1153.61,1.01764,1133.61,0.0148,0.11403,0.1941
37.69,0.03225,0.03,1128.59,0.96577,1168.59,0.0125,0.18089,0.5255
0.0,0.0,0.03,854.28,0.93437,914.28,0.0275,0.01595,0.3519
10.52,0.00989,0.02,1043.43,0.98119,1063.43,0.0173,0.13208,0.1172
0.16,0.00015,0.031,964.83,0.92343,1044.83,0.0243,0.08359,0.1868
78.58,0.10677,0.031,815.98,1.1087,735.98,0.0177,0.12441,0.1267
24.42,0.02779,0.03,898.7,1.02276,878.7,0.0153,0.08551,0.2278
42.02,0.03726,0.025,1167.76,1.03547,1127.76,0.0288,0.05429,0.2385
6.47,0.00626,0.025,993.13,0.96128,1033.13,0.0151,0.04434,2.4349
15.35,0.01438,0.021,1047.13,0.98126,1067.13,0.0139,0.14372,0.1643
1.46,0.00142,0.026,1011.29,0.98061,1031.29,0.0115,0.06303,0.0973
22.69,0.02199,0.023,991.73,0.96123,1031.73,0.0239,0.12376,0.6312
0.07,7e-05,0.027,939.83,0.92156,1019.83,0.0135,0.06284,0.2971
0.04,4e-05,0.023,888.35,0.91739,968.35,0.0287,0.05086,0.3892
44.57,0.04379,0.033,937.92,0.92141,1017.92,0.0173,0.49803,0.1673
12.06,0.01061,0.024,1136.42,1.0,1136.42,0.0157,0.08349,0.1108
70.9,0.07188,0.031,1046.43,1.06083,986.4300000000001,0.0127,0.21122,0.1759
63.58,0.06076,0.022,1106.41,1.05734,1046.41,0.0287,0.03327,0.6209
8.67,0.00905,0.023,917.75,0.95824,957.75,0.0139,0.15576,0.1686
99.33,0.12631,0.028,886.42,1.12716,786.42,0.0214,0.0754,0.0843
52.67,0.05443,0.029,1007.73,1.04133,967.73,0.0223,0.22878,0.1037
99.48,0.11726,0.023,948.35,1.11788,848.35,0.0143,0.04824,0.0542
1.48,0.0015,0.033,986.24,1.0,986.24,0.0241,0.0172,0.0682
38.77,0.04363,0.034,928.54,1.04502,888.54,0.0233,0.05383,0.1196
59.3,0.07772,0.023,822.96,1.07864,762.96,0.0138,0.07654,0.0832
10.33,0.00963,0.022,1073.06,1.0,1073.06,0.0104,0.05322,0.2791
24.02,0.02499,0.03,981.13,1.02081,961.13,0.0297,0.06777,0.1935
7.15,0.00588,0.033,1135.14,0.93416,1215.14,0.0254,0.10706,0.458
174.27,0.15912,0.032,1155.24,1.05478,1095.24,0.0117,0.61135,0.2903
99.36,0.10284,0.03,886.19,0.9172,966.19,0.0227,0.19526,5.4196
77.56,0.08012,0.028,1048.04,1.08264,968.04,0.011,0.05134,0.1308
