C,C/K,D,S,S/K,k,r,sigma,t
0.0,0.0,0.028,902.11,1.15343,782.11,0.0275,0.05719,0.2741
61.87,0.05734,0.037,1038.94,0.96293,1078.94,0.0184,0.19494,0.193
33.84,0.03634,0.034,911.16,0.97852,931.16,0.0201,0.07998,0.415
50.43,0.04524,0.04,1114.69,1.0,1114.69,0.0116,0.12016,0.5931
122.38,0.12364,0.03,869.82,0.87877,989.82,0.0243,0.11928,0.4455
35.03,0.0325,0.025,1057.74,0.98144,1077.74,0.0292,0.11502,0.2544
123.7,0.10071,0.039,1108.25,0.9023,1228.25,0.0179,0.19395,0.1058
58.56,0.07129,0.029,801.48,0.97565,821.48,0.0278,0.18781,0.6411
10.05,0.01155,0.024,970.3,1.1149,870.3,0.0212,0.13691,0.7136
83.97,0.06904,0.024,1136.25,0.93422,1216.25,0.0229,0.21642,0.0717
79.14,0.07721,0.025,945.04,0.92195,1025.04,0.0263,0.04628,0.2593
93.3,0.07808,0.023,1134.9,0.94979,1194.9,0.0103,0.13596,0.6786
18.02,0.01595,0.033,1129.86,1.0,1129.86,0.0158,0.05662,0.3325
147.57,0.13979,0.023,935.64,0.88632,1055.6399999999999,0.0108,0.20173,0.6871
118.64,0.0984,0.038,1105.65,0.91706,1205.65,0.0204,0.09888,0.7523
17.43,0.02617,0.027,806.06,1.21019,666.06,0.0171,0.21103,1.0489
124.44,0.11254,0.022,985.71,0.89147,1105.71,0.0231,0.11164,0.9071
44.15,0.05409,0.026,816.23,1.0,816.23,0.0293,0.17591,0.6402
3.28,0.00388,0.027,884.32,1.04738,844.32,0.0154,0.08912,0.2466
131.27,0.13391,0.031,880.31,0.89799,980.31,0.0134,0.18467,0.7991
6.95,0.00639,0.027,1128.2,1.03676,1088.2,0.0225,0.12929,0.1356
50.49,0.05793,0.022,911.58,1.04589,871.58,0.0184,0.202,0.9087
17.93,0.01944,0.037,962.19,1.04338,922.19,0.0111,0.11723,0.4721
1.3,0.00118,0.028,1180.21,1.07271,1100.21,0.0159,0.19246,0.0538
2.04,0.00195,0.037,1163.77,1.11497,1043.77,0.0142,0.0687,0.7974
15.92,0.01807,0.022,901.21,1.0227,881.21,0.0129,0.08536,0.5718
33.78,0.03567,0.023,1027.13,1.08447,947.1300000000001,0.0123,0.21045,0.6051
48.07,0.04104,0.026,1171.17,1.0,1171.17,0.0219,0.12843,0.6215
33.32,0.03234,0.032,1030.29,1.0,1030.29,0.026,0.08358,0.84
4.44,0.00447,0.022,1013.93,1.02012,993.93,0.0223,0.03536,0.7194
19.75,0.02373,0.03,892.34,1.07209,832.34,0.028,0.14587,0.7483
46.77,0.04919,0.037,930.88,0.97897,950.88,0.0253,0.15716,0.3347
145.27,0.13298,0.022,952.42,0.87184,1092.42,0.0231,0.23033,0.2411
0.0,0.0,0.033,819.19,1.20613,679.19,0.0217,0.07209,0.2913
0.8,0.00083,0.037,1059.56,1.10421,959.56,0.0235,0.09627,0.3069
30.37,0.03914,0.029,815.98,1.05155,775.98,0.0123,0.14306,0.9166
0.61,0.00067,0.031,971.46,1.06583,911.46,0.0249,0.04006,0.7628
6.54,0.00834,0.024,824.25,1.051,784.25,0.0141,0.16347,0.1504
6.29,0.00599,0.035,1190.6,1.13326,1050.6,0.0136,0.1058,0.7835
27.31,0.03317,0.03,843.38,1.02429,823.38,0.0272,0.15954,0.4702
22.87,0.02032,0.037,1165.46,1.03554,1125.46,0.0245,0.13885,0.3597
89.02,0.09872,0.036,821.71,0.91128,901.71,0.022,0.14193,0.3969
146.84,0.13378,0.029,957.61,0.87245,1097.6100000000001,0.0244,0.22362,0.2641
119.99,0.0946,0.024,1188.35,0.93693,1268.35,0.0229,0.17144,0.7955
92.22,0.078,0.021,1162.29,0.98308,1182.29,0.0274,0.22108,0.6972
1.23,0.00114,0.036,1156.6,1.07431,1076.6,0.0216,0.06936,0.3794
36.76,0.03202,0.029,1128.19,0.98258,1148.19,0.019,0.15341,0.1257
61.87,0.05043,0.031,1166.84,0.95109,1226.84,0.019,0.04858,0.1443
96.76,0.08988,0.033,996.5,0.92569,1076.5,0.0274,0.11466,0.88
4.32,0.00518,0.022,914.07,1.09592,834.07,0.0147,0.07573,0.9971
140.21,0.11439,0.032,1085.73,0.88578,1225.73,0.0278,0.04964,0.3314
5.54,0.00537,0.02,1171.84,1.13568,1031.84,0.0232,0.20965,0.2357
0.62,0.00066,0.036,1078.32,1.1492,938.3199999999999,0.0277,0.09327,0.5377
60.78,0.0518,0.03,1113.29,0.94886,1173.29,0.0199,0.05007,0.0773
27.46,0.03524,0.035,819.3,1.05133,779.3,0.0288,0.22109,0.3948
117.97,0.10235,0.032,1112.64,0.9653,1152.64,0.0178,0.22352,0.821
167.95,0.14347,0.038,1030.64,0.88041,1170.64,0.025,0.21833,0.6051
25.93,0.02428,0.023,1168.01,1.09363,1068.01,0.0249,0.17474,0.6948
25.81,0.02449,0.023,1194.0,1.13283,1054.0,0.0118,0.18546,0.7881
59.43,0.05773,0.028,989.4,0.96114,1029.4,0.0259,0.21951,0.1658
155.69,0.12479,0.024,1107.66,0.88779,1247.66,0.0258,0.15939,0.8529
127.56,0.11106,0.034,1048.55,0.91293,1148.55,0.016,0.21275,0.4136
99.23,0.11152,0.039,829.79,0.93257,889.79,0.0205,0.20299,0.7178
8.65,0.00865,0.039,1019.86,1.02,999.86,0.0254,0.06272,0.3576
124.1,0.13341,0.02,810.24,0.871,930.24,0.0154,0.15335,0.4348
96.78,0.08267,0.034,1090.7,0.93166,1170.7,0.0232,0.1317,0.4951
85.86,0.08021,0.036,990.46,0.92527,1070.46,0.0295,0.15011,0.227
1.31,0.0015,0.023,1010.6,1.16081,870.6,0.0262,0.11165,0.6008
43.46,0.03789,0.024,1146.88,1.0,1146.88,0.0275,0.19599,0.2434
64.38,0.06514,0.023,928.32,0.93929,988.32,0.0282,0.17019,0.139
5.9,0.00696,0.037,927.39,1.09441,847.39,0.0298,0.08875,0.8818
9.66,0.00846,0.023,1161.17,1.01753,1141.17,0.0251,0.0503,0.6517
151.62,0.13167,0.039,1011.51,0.87842,1151.51,0.0161,0.11044,0.5059
33.5,0.03311,0.023,1011.91,1.0,1011.91,0.0141,0.10102,0.5842
45.19,0.04675,0.025,1006.59,1.04138,966.59,0.0187,0.15962,0.9656
0.0,0.0,0.031,1023.94,1.08475,943.94,0.0165,0.05628,0.1884
95.83,0.10063,0.039,872.27,0.91599,952.27,0.0148,0.05036,0.8063
82.47,0.06587,0.028,1171.93,0.9361,1251.93,0.0141,0.05399,0.1631
4.49,0.00494,0.036,1048.71,1.15406,908.71,0.0168,0.2243,0.2213
22.45,0.02826,0.039,914.31,1.15107,794.31,0.0239,0.22087,0.7179
155.73,0.11848,0.038,1174.4,0.89349,1314.4,0.022,0.17347,0.4004
79.82,0.07275,0.021,1017.25,0.92709,1097.25,0.0205,0.06252,0.1651
109.23,0.09382,0.021,1064.22,0.91411,1164.22,0.0145,0.10612,0.6126
79.13,0.08119,0.039,934.67,0.95896,974.67,0.0117,0.2294,0.3495
13.43,0.01603,0.028,877.72,1.04775,837.72,0.0151,0.09335,0.7005
88.77,0.07627,0.031,1143.91,0.98282,1163.91,0.0221,0.23467,0.5055
11.98,0.01192,0.037,1125.17,1.11938,1005.1700000000001,0.0187,0.21455,0.2972
14.15,0.01654,0.03,875.63,1.02337,855.63,0.0178,0.11069,0.3185
36.78,0.03243,0.029,1133.97,1.0,1133.97,0.0261,0.11362,0.5033
7.08,0.00769,0.033,1060.96,1.15202,920.96,0.0118,0.13764,0.6699
123.67,0.12452,0.04,873.15,0.87917,993.15,0.0179,0.14893,0.1895
3.05,0.00402,0.021,817.89,1.07917,757.89,0.013,0.06589,0.8615
0.96,0.00114,0.027,899.31,1.07149,839.31,0.0238,0.08152,0.2864
0.0,0.0,0.031,1140.42,1.13994,1000.4200000000001,0.0139,0.14575,0.0539
36.91,0.03136,0.025,1177.11,1.0,1177.11,0.0219,0.20283,0.1491
42.75,0.04056,0.03,1194.04,1.13282,1054.04,0.0131,0.21279,0.9378
43.07,0.04101,0.04,1030.28,0.98096,1050.28,0.0141,0.16454,0.1823
85.73,0.08748,0.028,919.96,0.93877,979.96,0.0127,0.20369,0.3654
91.12,0.08744,0.023,962.04,0.92323,1042.04,0.0148,0.08817,0.8298
0.0,0.0,0.031,1037.73,1.13076,917.73,0.0126,0.04526,0.2982
34.69,0.03991,0.035,849.19,0.97699,869.19,0.0263,0.10079,0.3959
18.01,0.01756,0.028,1165.4,1.13653,1025.4,0.014,0.15258,0.8742
104.26,0.10285,0.032,933.7,0.92108,1013.7,0.0185,0.12552,0.9277
103.94,0.08896,0.037,1068.45,0.91442,1168.45,0.0139,0.22273,0.0773
70.14,0.06148,0.023,1080.95,0.94741,1140.95,0.022,0.07581,0.9281
17.93,0.01869,0.033,1059.43,1.10423,959.4300000000001,0.0232,0.18005,0.5268
125.7,0.12861,0.033,877.4,0.89769,977.4,0.0293,0.20085,0.7668
129.32,0.13197,0.038,859.95,0.87754,979.95,0.0276,0.11,0.9455
39.51,0.03612,0.031,1093.9,1.0,1093.9,0.0172,0.08359,0.8461
126.72,0.1253,0.031,951.33,0.94067,1011.33,0.0144,0.2287,0.9404
0.01,1e-05,0.034,1192.02,1.13308,1052.02,0.0183,0.04898,0.5903
101.57,0.09858,0.027,930.33,0.90294,1030.33,0.028,0.1019,0.6289
0.38,0.00037,0.03,1155.96,1.1378,1015.96,0.0187,0.11869,0.2488
27.84,0.0337,0.039,846.19,1.02421,826.19,0.0272,0.19961,0.293
9.84,0.00944,0.022,1101.91,1.05759,1041.91,0.0296,0.14849,0.2499
0.0,0.0,0.029,1102.13,1.14551,962.1300000000001,0.016,0.03559,0.4022
0.0,0.0,0.037,817.07,1.10854,737.07,0.0172,0.06594,0.0855
144.7,0.12634,0.034,1025.3,0.89522,1145.3,0.0241,0.21054,0.5248
64.14,0.06049,0.039,1040.4,0.98114,1060.4,0.0217,0.17406,0.4622
122.0,0.1143,0.036,987.4,0.92505,1067.4,0.03,0.22921,0.645
53.5,0.04954,0.03,1180.03,1.09259,1080.03,0.0109,0.20489,0.9293
145.29,0.14131,0.027,908.16,0.88329,1028.1599999999999,0.0269,0.20426,0.8769
2.28,0.00214,0.03,1104.07,1.03759,1064.07,0.021,0.03761,0.6087
0.0,0.0,0.036,877.51,1.18983,737.51,0.02,0.16559,0.0517
65.43,0.0772,0.024,827.52,0.9764,847.52,0.0294,0.17794,0.991
3.15,0.00311,0.02,1072.68,1.05925,1012.6800000000001,0.0129,0.10625,0.2108
117.22,0.09631,0.023,1157.06,0.9507,1217.06,0.0228,0.17955,1.0409
53.91,0.05392,0.035,1019.73,1.02001,999.73,0.0109,0.2175,0.4522
21.9,0.02048,0.025,1109.59,1.0374,1069.59,0.0163,0.12718,0.4547
5.12,0.00469,0.025,1192.65,1.09152,1092.65,0.0251,0.08698,0.7518
5.76,0.0076,0.025,818.31,1.07912,758.31,0.0152,0.09303,0.6677
5.56,0.00693,0.028,882.55,1.09968,802.55,0.0223,0.18645,0.2268
133.15,0.11282,0.033,1060.19,0.89832,1180.19,0.0247,0.12686,0.7275
24.31,0.02988,0.024,813.48,1.0,813.48,0.0204,0.11001,0.4479
0.67,0.0008,0.025,982.76,1.16612,842.76,0.0152,0.14872,0.2694
137.8,0.11841,0.021,1023.75,0.8797,1163.75,0.0263,0.11536,0.4721
35.19,0.04022,0.027,894.91,1.02286,874.91,0.0155,0.16342,0.5421
25.41,0.02442,0.037,1080.44,1.03845,1040.44,0.0228,0.11075,0.692
7.06,0.00804,0.027,918.37,1.04554,878.37,0.0205,0.08808,0.4303
31.18,0.03172,0.034,1083.01,1.10173,983.01,0.0217,0.19232,0.7332
53.6,0.04599,0.028,1125.52,0.96568,1165.52,0.018,0.0415,1.0012
82.94,0.07859,0.034,1035.33,0.98105,1055.33,0.0197,0.19298,0.7174
68.05,0.0618,0.037,1061.09,0.96367,1101.09,0.0184,0.11677,0.5695
1.54,0.00135,0.027,1179.86,1.03509,1139.86,0.0144,0.0998,0.0716
16.93,0.01664,0.039,1097.23,1.07864,1017.23,0.0162,0.17618,0.3499
26.72,0.02754,0.036,970.22,1.0,970.22,0.0259,0.08789,0.5198
0.75,0.00073,0.027,1084.82,1.05855,1024.82,0.0199,0.05917,0.3186
142.66,0.14191,0.034,865.27,0.86073,1005.27,0.0218,0.04122,0.3591
6.38,0.00839,0.029,840.05,1.10526,760.05,0.0159,0.11769,0.633
0.39,0.0004,0.03,1064.61,1.08125,984.6099999999999,0.0149,0.03518,0.9287
0.01,1e-05,0.037,1039.04,1.13057,919.04,0.0225,0.05156,0.5488
12.25,0.01424,0.023,920.39,1.06974,860.39,0.023,0.2016,0.2295
103.46,0.09523,0.033,1026.47,0.94478,1086.47,0.0242,0.19312,0.683
38.23,0.03969,0.025,1023.22,1.06229,963.22,0.0144,0.15148,1.018
153.77,0.13076,0.035,1036.01,0.88095,1176.01,0.0124,0.07995,0.6303
140.39,0.13809,0.029,876.64,0.86229,1016.64,0.0264,0.1473,0.2807
0.07,0.0001,0.023,802.41,1.14237,702.41,0.0215,0.08527,0.3802
34.07,0.03016,0.031,1189.68,1.05311,1129.68,0.0262,0.17166,0.5482
61.2,0.04981,0.03,1168.55,0.95116,1228.55,0.0236,0.0417,0.1964
0.07,8e-05,0.028,893.03,1.04689,853.03,0.0298,0.04591,0.1985
126.78,0.10424,0.029,1096.2,0.90133,1216.2,0.01,0.04793,0.348
74.95,0.0677,0.032,1067.05,0.96387,1107.05,0.0127,0.15862,0.4621
127.13,0.11271,0.04,1007.9,0.89361,1127.9,0.0195,0.06827,0.3926
1.38,0.00122,0.035,1187.68,1.05321,1127.68,0.0225,0.05103,0.4227
41.83,0.03784,0.036,1165.36,1.05428,1105.36,0.0288,0.19828,0.5527
77.8,0.06713,0.032,1098.89,0.94823,1158.89,0.0272,0.1062,0.688
39.97,0.0451,0.035,886.26,1.0,886.26,0.0264,0.145,0.5639
32.16,0.03608,0.03,971.32,1.08975,891.32,0.0214,0.22451,0.5784
16.5,0.01621,0.029,1038.09,1.01964,1018.0899999999999,0.0267,0.06091,0.9859
127.88,0.11146,0.032,1047.36,0.91284,1147.36,0.0107,0.10827,0.9386
3.05,0.00347,0.036,958.14,1.0911,878.14,0.0176,0.13422,0.2432
3.61,0.00471,0.028,805.92,1.05222,765.92,0.0176,0.0552,0.7395
0.35,0.0005,0.031,824.66,1.17029,704.66,0.01,0.21764,0.1135
125.66,0.10813,0.039,1042.12,0.89674,1162.12,0.0237,0.04684,0.4386
96.64,0.09319,0.032,977.0,0.94214,1037.0,0.0174,0.13182,1.0204
132.1,0.11296,0.021,1069.39,0.91449,1169.39,0.0255,0.21124,0.6554
9.07,0.01014,0.021,914.34,1.02236,894.34,0.0199,0.06199,0.5896
26.52,0.03373,0.034,866.18,1.10176,786.18,0.0105,0.18903,0.7401
134.42,0.11794,0.033,1039.76,0.91226,1139.76,0.0227,0.17526,0.8384
127.59,0.13606,0.023,817.75,0.87203,937.75,0.0262,0.19542,0.5042
150.83,0.15297,0.036,846.0,0.85801,986.0,0.02,0.12657,0.7581
33.59,0.03546,0.039,1027.39,1.08444,947.3900000000001,0.0124,0.18529,0.6825
88.18,0.08447,0.032,983.88,0.94252,1043.88,0.0216,0.12553,0.8887
0.0,0.0,0.028,839.6,1.16676,719.6,0.0269,0.03674,0.3429
65.96,0.07229,0.023,852.41,0.93424,912.41,0.0228,0.22256,0.1078
27.9,0.02755,0.036,1112.74,1.09874,1012.74,0.0261,0.16745,0.8214
13.03,0.01591,0.034,858.93,1.04884,818.93,0.0249,0.07852,1.0163
89.71,0.07844,0.024,1103.73,0.96503,1143.73,0.0205,0.2005,0.5675
143.47,0.12599,0.032,998.76,0.87706,1138.76,0.0249,0.06787,0.8913
75.49,0.06574,0.02,1068.25,0.93033,1148.25,0.0286,0.04921,0.413
2.14,0.00297,0.038,861.68,1.19399,721.68,0.0128,0.18425,0.3431
24.91,0.02948,0.02,845.0,1.0,845.0,0.0172,0.18371,0.1603
180.49,0.15939,0.034,992.39,0.87637,1132.3899999999999,0.0199,0.20691,0.9878
45.68,0.04931,0.034,926.34,1.0,926.34,0.0249,0.13393,0.7701
0.0,0.0,0.021,1026.63,1.10792,926.6300000000001,0.021,0.04013,0.2598
28.15,0.02577,0.025,1192.29,1.09155,1092.29,0.027,0.16081,0.8623
47.19,0.04453,0.028,1159.83,1.09435,1059.83,0.0195,0.19104,1.0397
126.43,0.10553,0.036,1118.03,0.93322,1198.03,0.0102,0.20074,0.5589
17.3,0.0155,0.025,1195.98,1.07169,1115.98,0.0205,0.11041,0.8139
5.93,0.00723,0.038,939.78,1.14638,819.78,0.0243,0.21466,0.2807
96.88,0.07929,0.032,1161.86,0.95089,1221.86,0.0103,0.13174,0.6565
0.25,0.00027,0.029,1060.66,1.15206,920.6600000000001,0.0277,0.08967,0.4817
81.71,0.08594,0.028,870.82,0.91586,950.82,0.0122,0.07392,0.134
126.18,0.12551,0.036,885.3,0.88063,1005.3,0.0158,0.09158,0.3813
58.38,0.05756,0.025,1014.28,1.0,1014.28,0.0188,0.22982,0.3851
7.97,0.00945,0.024,983.59,1.16596,843.59,0.0272,0.1467,0.8915
116.03,0.08994,0.037,1190.05,0.92248,1290.05,0.0185,0.10728,0.5211
1.17,0.00137,0.032,955.26,1.11692,855.26,0.0139,0.06749,0.7793
21.87,0.02745,0.021,836.67,1.05021,796.67,0.0191,0.11968,0.9779
113.45,0.10856,0.035,965.09,0.92345,1045.0900000000001,0.0295,0.16726,0.9641
99.48,0.10576,0.034,900.64,0.95748,940.64,0.0283,0.22546,0.8889
3.85,0.00406,0.037,1087.94,1.14769,947.94,0.02,0.10945,0.7272
126.26,0.13266,0.036,831.79,0.87392,951.79,0.0212,0.2107,0.2432
137.34,0.12535,0.029,955.65,0.87222,1095.65,0.0289,0.07749,0.9507
20.69,0.02137,0.034,1088.02,1.12396,968.02,0.0237,0.19233,0.6195
47.1,0.04996,0.036,922.77,0.97879,942.77,0.0274,0.10468,0.7468
42.76,0.0383,0.022,1096.56,0.98209,1116.56,0.0205,0.13401,0.288
145.13,0.11636,0.034,1127.21,0.90379,1247.21,0.0164,0.16612,0.5707
0.39,0.0004,0.033,1106.26,1.14489,966.26,0.0144,0.07985,0.5561
23.55,0.02886,0.04,876.02,1.07353,816.02,0.026,0.14924,0.8
0.0,0.0,0.037,1030.78,1.10744,930.78,0.0208,0.06621,0.1423
140.44,0.11023,0.024,1134.09,0.89012,1274.09,0.0202,0.07973,0.2766
56.97,0.05156,0.036,1064.86,0.9638,1104.86,0.0114,0.12781,0.2544
19.42,0.02179,0.024,1031.06,1.15712,891.06,0.0252,0.21204,0.7099
85.64,0.07459,0.029,1148.2,1.0,1148.2,0.0295,0.2222,0.7454
31.05,0.02834,0.028,1155.79,1.05476,1095.79,0.0271,0.16389,0.5871
1.94,0.00274,0.021,828.56,1.16936,708.56,0.0284,0.17052,0.3552
23.42,0.02092,0.032,1179.35,1.0536,1119.35,0.0258,0.12841,0.6228
116.06,0.11126,0.022,963.14,0.92331,1043.1399999999999,0.0108,0.17381,0.8284
4.08,0.00427,0.033,1035.06,1.08376,955.06,0.0166,0.12468,0.2813
157.96,0.13092,0.04,1066.51,0.88396,1206.51,0.0172,0.17204,0.4573
90.86,0.07687,0.04,1102.01,0.93232,1182.01,0.011,0.04055,0.3527
99.35,0.09536,0.022,941.84,0.90402,1041.8400000000001,0.021,0.05316,0.7458
3.8,0.0036,0.022,1194.9,1.13271,1054.9,0.0223,0.1331,0.4584
0.0,0.0,0.039,950.56,1.14448,830.56,0.026,0.06676,0.3539
30.38,0.0311,0.031,976.75,1.0,976.75,0.0179,0.21892,0.1212
4.3,0.00507,0.028,928.42,1.09429,848.42,0.0105,0.0754,0.849
105.8,0.09342,0.033,1052.58,0.92936,1132.58,0.025,0.18038,0.4944
86.52,0.07268,0.021,1170.44,0.9832,1190.44,0.0191,0.17236,0.8921
10.49,0.01365,0.034,888.44,1.15616,768.44,0.0242,0.14963,0.9144
0.0,0.0,0.021,851.55,1.04929,811.55,0.0277,0.04692,0.0904
74.13,0.06588,0.035,1105.18,0.98223,1125.18,0.023,0.20179,0.4645
84.99,0.07377,0.037,1072.14,0.93056,1152.14,0.0155,0.12553,0.1574
119.96,0.10528,0.035,1039.47,0.91224,1139.47,0.0187,0.10204,0.8875
83.48,0.07047,0.027,1104.57,0.93246,1184.57,0.0166,0.19844,0.0737
11.61,0.01403,0.035,947.26,1.14506,827.26,0.022,0.14304,0.9068
51.66,0.05966,0.039,925.88,1.06929,865.88,0.0142,0.19768,0.9962
11.61,0.01011,0.021,1188.81,1.03482,1148.81,0.0198,0.16931,0.1171
118.93,0.09347,0.022,1172.41,0.92141,1272.41,0.022,0.12373,0.9342
112.76,0.11582,0.038,873.59,0.89729,973.59,0.0262,0.16433,0.4979
127.77,0.1245,0.034,906.23,0.88307,1026.23,0.0218,0.13053,0.5245
141.1,0.13003,0.038,945.1,0.87098,1085.1,0.0278,0.10388,0.1907
18.05,0.02401,0.035,871.85,1.15961,751.85,0.0155,0.21901,0.6549
103.37,0.09922,0.03,941.8,0.90401,1041.8,0.0277,0.08359,0.9681
98.56,0.09881,0.02,937.42,0.93984,997.42,0.0209,0.21289,0.6459
6.27,0.00847,0.022,880.51,1.18906,740.51,0.0235,0.17891,0.6462
99.98,0.10479,0.023,854.08,0.89519,954.08,0.0213,0.10944,0.1735
64.49,0.05687,0.032,1074.02,0.94709,1134.02,0.0255,0.04625,0.6517
88.64,0.08089,0.037,1055.81,0.9635,1095.81,0.0266,0.14562,1.0048
80.63,0.09108,0.03,805.27,0.90963,885.27,0.0255,0.05836,0.3817
171.06,0.13568,0.037,1120.76,0.88896,1260.76,0.0149,0.13686,0.899
48.64,0.05382,0.034,923.8,1.02213,903.8,0.0115,0.13202,1.042
154.16,0.11674,0.03,1180.49,0.89398,1320.49,0.0147,0.17862,0.3468
123.76,0.09999,0.021,1117.75,0.90305,1237.75,0.0183,0.11037,0.4628
5.77,0.00553,0.025,1144.05,1.09578,1044.05,0.0147,0.15579,0.2615
28.09,0.03029,0.025,1027.27,1.10784,927.27,0.0275,0.20691,0.7064
95.0,0.09861,0.038,883.37,0.91696,963.37,0.0133,0.10922,0.5477
53.82,0.04818,0.028,1097.0,0.98209,1117.0,0.0239,0.12487,0.5903
67.61,0.06673,0.027,1073.17,1.05922,1013.1700000000001,0.0235,0.22364,1.0442
28.91,0.0351,0.038,923.57,1.12142,823.57,0.0185,0.23193,0.6387
23.89,0.02095,0.036,1140.28,1.0,1140.28,0.0187,0.08123,0.3174
98.37,0.10437,0.023,862.53,0.91512,942.53,0.0232,0.23492,0.339
8.45,0.00849,0.03,1074.77,1.08042,994.77,0.0218,0.0785,1.0186
10.64,0.00952,0.023,1178.03,1.05367,1118.03,0.0267,0.09887,0.5307
0.0,0.0,0.028,816.64,1.0793,756.64,0.0211,0.03822,0.1159
4.26,0.00544,0.04,803.02,1.02554,783.02,0.018,0.0889,0.1483
41.95,0.04137,0.032,994.02,0.98028,1014.02,0.0116,0.12306,0.3031
45.31,0.051,0.02,848.39,0.95497,888.39,0.0293,0.11958,0.2741
17.09,0.02295,0.032,824.74,1.10742,744.74,0.0113,0.22707,0.397
55.9,0.05052,0.033,1146.48,1.03615,1106.48,0.0133,0.15816,0.8839
3.63,0.00338,0.021,1174.49,1.09307,1074.49,0.0211,0.09164,0.573
138.43,0.12161,0.023,998.34,0.87701,1138.3400000000001,0.0228,0.06606,0.5477
23.98,0.02521,0.022,931.31,0.97898,951.31,0.0197,0.04103,0.4682
2.87,0.00321,0.035,995.16,1.11171,895.16,0.0121,0.09854,0.5195
106.99,0.1113,0.038,861.3,0.89597,961.3,0.0275,0.12921,0.4926
54.15,0.05228,0.034,1035.86,1.0,1035.86,0.0107,0.21667,0.3196
124.68,0.11294,0.038,983.98,0.8913,1103.98,0.0123,0.1123,0.1922
53.19,0.05556,0.024,937.4,0.97911,957.4,0.0237,0.17639,0.4148
91.1,0.08873,0.022,966.75,0.94156,1026.75,0.0165,0.18393,0.5641
36.78,0.0354,0.032,1158.91,1.11551,1038.91,0.0102,0.17331,1.0077
11.3,0.01232,0.035,957.26,1.04361,917.26,0.0107,0.05848,0.8514
51.99,0.04682,0.028,1090.37,0.98199,1110.37,0.0178,0.07807,1.0493
81.33,0.07138,0.031,1079.38,0.94734,1139.38,0.0134,0.07719,0.8241
167.87,0.15636,0.035,933.63,0.8696,1073.63,0.0117,0.13357,1.043
101.54,0.08385,0.031,1171.04,0.96697,1211.04,0.0121,0.18041,0.7021
78.9,0.07098,0.038,1091.53,0.98201,1111.53,0.0173,0.1401,0.9008
5.88,0.00831,0.026,827.81,1.16954,707.81,0.0154,0.19416,0.4476
30.7,0.03037,0.025,1091.0,1.07913,1011.0,0.0121,0.14773,0.9094
121.24,0.10034,0.023,1088.29,0.90069,1208.29,0.0125,0.0798,0.1255
142.4,0.12181,0.024,1069.07,0.91446,1169.07,0.0217,0.1918,0.982
29.23,0.027,0.036,1062.53,0.98152,1082.53,0.0287,0.08013,0.226
72.83,0.0672,0.024,1103.79,1.01845,1083.79,0.0271,0.20681,0.9018
0.18,0.00023,0.031,877.08,1.10037,797.08,0.0249,0.17586,0.0614
31.36,0.03861,0.027,892.15,1.0985,812.15,0.0186,0.21847,0.7068
10.36,0.01053,0.031,1004.15,1.02032,984.15,0.0271,0.14618,0.1026
133.77,0.10825,0.021,1095.72,0.88671,1235.72,0.0254,0.04589,0.7572
92.41,0.08263,0.02,1038.4,0.92847,1118.4,0.0246,0.10979,1.0447
24.16,0.03017,0.031,880.7,1.09991,800.7,0.0279,0.20288,0.6596
0.08,7e-05,0.021,1185.43,1.03492,1145.43,0.0274,0.04524,0.1215
11.59,0.00982,0.024,1199.65,1.01695,1179.65,0.0131,0.0378,0.805
20.88,0.02315,0.026,901.78,1.0,901.78,0.0116,0.18881,0.0896
3.33,0.00345,0.021,1025.06,1.06217,965.06,0.0279,0.06611,0.7226
143.22,0.1189,0.026,1124.52,0.93358,1204.52,0.0211,0.22131,0.9104
0.84,0.00091,0.03,998.96,1.08705,918.96,0.014,0.04393,0.9161
10.38,0.01477,0.024,822.73,1.17076,702.73,0.0165,0.15285,1.0399
10.92,0.01205,0.038,926.46,1.02206,906.46,0.0204,0.06249,0.5092
42.76,0.0387,0.038,1125.05,1.0181,1105.05,0.0204,0.13285,0.6386
93.55,0.09371,0.037,958.31,0.95993,998.31,0.0195,0.19927,0.7223
142.2,0.11906,0.029,1054.31,0.88278,1194.31,0.0203,0.04309,0.3512
31.3,0.03731,0.028,858.81,1.02384,838.81,0.0253,0.16456,0.5274
19.9,0.02181,0.024,992.41,1.08768,912.41,0.0196,0.17621,0.5503
143.22,0.13416,0.029,967.55,0.90633,1067.55,0.0257,0.22491,0.883
124.5,0.09923,0.024,1134.7,0.90436,1254.7,0.0261,0.22065,0.1387
4.48,0.00408,0.033,1137.03,1.03646,1097.03,0.0188,0.11155,0.1204
51.27,0.05458,0.03,999.35,1.06387,939.35,0.0166,0.20923,0.8452
33.0,0.03372,0.028,1038.72,1.0613,978.72,0.0186,0.14707,0.8885
75.22,0.06245,0.023,1144.51,0.95019,1204.51,0.029,0.12481,0.5228
0.0,0.0,0.021,839.72,1.16673,719.72,0.0153,0.03871,0.1683
60.77,0.05457,0.026,1173.54,1.05388,1113.54,0.0248,0.19392,1.0063
56.55,0.06436,0.036,878.64,1.0,878.64,0.0134,0.1391,0.9609
122.49,0.12914,0.028,868.48,0.91565,948.48,0.0221,0.20864,0.9979
0.89,0.00121,0.039,854.2,1.16344,734.2,0.0192,0.08286,0.8379
